MesAnoEstado;IQA;area há;PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr))
202211AC;43.73604;3.42895758056641;995,1;14,7;100.0;168.0
202211AC;43.73604;5929.26770351563;995,1;14,7;100.0;168.0
202211AC;43.73604;32.06071138916015;994,7;14,4;100.0;6.0
202211AC;43.73604;2004.3457439209;994,7;14,4;100.0;6.0
202211AC;43.73604;0.528358068847656;994,7;14,4;100.0;6.0
202211AC;43.73604;3.42895758056641;994,7;14,4;100.0;6.0
202211AC;43.73604;5929.26770351563;994,7;14,4;100.0;6.0
202211AC;43.73604;32.06071138916015;994,8;14,1;100.0;166.0
202211AC;43.73604;2004.3457439209;994,8;14,1;100.0;166.0
202211AC;43.73604;0.528358068847656;994,8;14,1;100.0;166.0
202211AC;43.73604;3.42895758056641;994,8;14,1;100.0;166.0
202211AC;43.73604;5929.26770351563;994,8;14,1;100.0;166.0
202211AC;43.73604;32.06071138916015;995;13,6;100.0;154.0
202211AC;43.73604;2004.3457439209;995;13,6;100.0;154.0
202211AC;43.73604;0.528358068847656;995;13,6;100.0;154.0
202211AC;43.73604;3.42895758056641;995;13,6;100.0;154.0
202211AC;43.73604;5929.26770351563;995;13,6;100.0;154.0
202211AC;43.73604;32.06071138916015;995,9;13,8;100.0;177.0
202211AC;43.73604;2004.3457439209;995,9;13,8;100.0;177.0
202211AC;43.73604;0.528358068847656;995,9;13,8;100.0;177.0
202211AC;43.73604;3.42895758056641;995,9;13,8;100.0;177.0
202211AC;43.73604;5929.26770351563;995,9;13,8;100.0;177.0
202211AC;43.73604;32.06071138916015;996,5;18,3;100.0;262.0
202211AC;43.73604;2004.3457439209;996,5;18,3;100.0;262.0
202211AC;43.73604;0.528358068847656;996,5;18,3;100.0;262.0
202211AC;43.73604;3.42895758056641;996,5;18,3;100.0;262.0
202211AC;43.73604;5929.26770351563;996,5;18,3;100.0;262.0
202211AC;43.73604;32.06071138916015;997,1;23,3;100.0;250.0
202211AC;43.73604;2004.3457439209;997,1;23,3;100.0;250.0
202211AC;43.73604;0.528358068847656;997,1;23,3;100.0;250.0
202211AC;43.73604;3.42895758056641;997,1;23,3;100.0;250.0
202211AC;43.73604;5929.26770351563;997,1;23,3;100.0;250.0
202211AC;43.73604;32.06071138916015;996,9;26,3;64.0;230.0
202211AC;43.73604;2004.3457439209;996,9;26,3;64.0;230.0
202211AC;43.73604;0.528358068847656;996,9;26,3;64.0;230.0
202211AC;43.73604;3.42895758056641;996,9;26,3;64.0;230.0
202211AC;43.73604;5929.26770351563;996,9;26,3;64.0;230.0
202211AC;43.73604;32.06071138916015;996;28,7;42.0;239.0
202211AC;43.73604;2004.3457439209;996;28,7;42.0;239.0
202211AC;43.73604;0.528358068847656;996;28,7;42.0;239.0
202211AC;43.73604;3.42895758056641;996;28,7;42.0;239.0
202211AC;43.73604;5929.26770351563;996;28,7;42.0;239.0
202211AC;43.73604;32.06071138916015;995,1;30,2;34.0;208.0
202211AC;43.73604;2004.3457439209;995,1;30,2;34.0;208.0
202211AC;43.73604;0.528358068847656;995,1;30,2;34.0;208.0
202211AC;43.73604;3.42895758056641;995,1;30,2;34.0;208.0
202211AC;43.73604;5929.26770351563;995,1;30,2;34.0;208.0
202211AC;43.73604;32.06071138916015;993,9;31;32.0;256.0
202211AC;43.73604;2004.3457439209;993,9;31;32.0;256.0
202211AC;43.73604;0.528358068847656;993,9;31;32.0;256.0
202211AC;43.73604;3.42895758056641;993,9;31;32.0;256.0
202211AC;43.73604;5929.26770351563;993,9;31;32.0;256.0
202211AC;43.73604;32.06071138916015;992,5;31,9;29.0;254.0
202211AC;43.73604;2004.3457439209;992,5;31,9;29.0;254.0
202211AC;43.73604;0.528358068847656;992,5;31,9;29.0;254.0
202211AC;43.73604;3.42895758056641;992,5;31,9;29.0;254.0
202211AC;43.73604;5929.26770351563;992,5;31,9;29.0;254.0
202211AC;43.73604;32.06071138916015;991;32,2;29.0;216.0
202211AC;43.73604;2004.3457439209;991;32,2;29.0;216.0
202211AC;43.73604;0.528358068847656;991;32,2;29.0;216.0
202211AC;43.73604;3.42895758056641;991;32,2;29.0;216.0
202211AC;43.73604;5929.26770351563;991;32,2;29.0;216.0
202211AC;43.73604;32.06071138916015;990;32,4;29.0;272.0
202211AC;43.73604;2004.3457439209;990;32,4;29.0;272.0
202211AC;43.73604;0.528358068847656;990;32,4;29.0;272.0
202211AC;43.73604;3.42895758056641;990;32,4;29.0;272.0
202211AC;43.73604;5929.26770351563;990;32,4;29.0;272.0
202211AC;43.73604;32.06071138916015;989,3;32,2;30.0;199.0
202211AC;43.73604;2004.3457439209;989,3;32,2;30.0;199.0
202211AC;43.73604;0.528358068847656;989,3;32,2;30.0;199.0
202211AC;43.73604;3.42895758056641;989,3;32,2;30.0;199.0
202211AC;43.73604;5929.26770351563;989,3;32,2;30.0;199.0
202211AC;43.73604;32.06071138916015;989;32,3;33.0;219.0
202211AC;43.73604;2004.3457439209;989;32,3;33.0;219.0
202211AC;43.73604;0.528358068847656;989;32,3;33.0;219.0
202211AC;43.73604;3.42895758056641;989;32,3;33.0;219.0
202211AC;43.73604;5929.26770351563;989;32,3;33.0;219.0
202211AC;43.73604;32.06071138916015;989;31,1;65.0;133.0
202211AC;43.73604;2004.3457439209;989;31,1;65.0;133.0
202211AC;43.73604;0.528358068847656;989;31,1;65.0;133.0
202211AC;43.73604;3.42895758056641;989;31,1;65.0;133.0
202211AC;43.73604;5929.26770351563;989;31,1;65.0;133.0
202211AC;43.73604;32.06071138916015;989,5;24,1;81.0;141.0
202211AC;43.73604;2004.3457439209;989,5;24,1;81.0;141.0
202211AC;43.73604;0.528358068847656;989,5;24,1;81.0;141.0
202211AC;43.73604;3.42895758056641;989,5;24,1;81.0;141.0
202211AC;43.73604;5929.26770351563;989,5;24,1;81.0;141.0
202211AC;43.73604;32.06071138916015;990,6;20,4;91.0;118.0
202211AC;43.73604;2004.3457439209;990,6;20,4;91.0;118.0
202211AC;43.73604;0.528358068847656;990,6;20,4;91.0;118.0
202211AC;43.73604;3.42895758056641;990,6;20,4;91.0;118.0
202211AC;43.73604;5929.26770351563;990,6;20,4;91.0;118.0
202211AC;43.73604;32.06071138916015;991,7;18,7;99.0;152.0
202211AC;43.73604;2004.3457439209;991,7;18,7;99.0;152.0
202211AC;43.73604;0.528358068847656;991,7;18,7;99.0;152.0
202211AC;43.73604;3.42895758056641;991,7;18,7;99.0;152.0
202211AC;43.73604;5929.26770351563;991,7;18,7;99.0;152.0
202211AC;43.73604;32.06071138916015;992,5;17,6;100.0;132.0
202211AC;43.73604;2004.3457439209;992,5;17,6;100.0;132.0
202211AC;43.73604;0.528358068847656;992,5;17,6;100.0;132.0
202211AC;43.73604;3.42895758056641;992,5;17,6;100.0;132.0
202211AC;43.73604;5929.26770351563;992,5;17,6;100.0;132.0
202211AC;43.73604;32.06071138916015;993;17;100.0;155.0
202211AC;43.73604;2004.3457439209;993;17;100.0;155.0
202211AC;43.73604;0.528358068847656;993;17;100.0;155.0
202211AC;43.73604;3.42895758056641;993;17;100.0;155.0
202211AC;43.73604;5929.26770351563;993;17;100.0;155.0
202211AC;43.73604;32.06071138916015;992,8;16,6;100.0;129.0
202211AC;43.73604;2004.3457439209;992,8;16,6;100.0;129.0
202211AC;43.73604;0.528358068847656;992,8;16,6;100.0;129.0
202211AC;43.73604;3.42895758056641;992,8;16,6;100.0;129.0
202211AC;43.73604;5929.26770351563;992,8;16,6;100.0;129.0
202211AC;43.73604;32.06071138916015;992,6;16;100.0;141.0
202211AC;43.73604;2004.3457439209;992,6;16;100.0;141.0
202211AC;43.73604;0.528358068847656;992,6;16;100.0;141.0
202211AC;43.73604;3.42895758056641;992,6;16;100.0;141.0
202211AC;43.73604;5929.26770351563;992,6;16;100.0;141.0
202211AC;43.73604;32.06071138916015;992,1;15,5;100.0;152.0
202211AC;43.73604;2004.3457439209;992,1;15,5;100.0;152.0
202211AC;43.73604;0.528358068847656;992,1;15,5;100.0;152.0
202211AC;43.73604;3.42895758056641;992,1;15,5;100.0;152.0
202211AC;43.73604;5929.26770351563;992,1;15,5;100.0;152.0
202211AC;43.73604;32.06071138916015;991,9;15,1;100.0;118.0
202211AC;43.73604;2004.3457439209;991,9;15,1;100.0;118.0
202211AC;43.73604;0.528358068847656;991,9;15,1;100.0;118.0
202211AC;43.73604;3.42895758056641;991,9;15,1;100.0;118.0
202211AC;43.73604;5929.26770351563;991,9;15,1;100.0;118.0
202211AC;43.73604;32.06071138916015;991,9;14,6;100.0;175.0
202211AC;43.73604;2004.3457439209;991,9;14,6;100.0;175.0
202211AC;43.73604;0.528358068847656;991,9;14,6;100.0;175.0
202211AC;43.73604;3.42895758056641;991,9;14,6;100.0;175.0
202211AC;43.73604;5929.26770351563;991,9;14,6;100.0;175.0
202211AC;43.73604;32.06071138916015;992,1;14,4;100.0;159.0
202211AC;43.73604;2004.3457439209;992,1;14,4;100.0;159.0
202211AC;43.73604;0.528358068847656;992,1;14,4;100.0;159.0
202211AC;43.73604;3.42895758056641;992,1;14,4;100.0;159.0
202211AC;43.73604;5929.26770351563;992,1;14,4;100.0;159.0
202211AC;43.73604;32.06071138916015;993,1;14,6;100.0;191.0
202211AC;43.73604;2004.3457439209;993,1;14,6;100.0;191.0
202211AC;43.73604;0.528358068847656;993,1;14,6;100.0;191.0
202211AC;43.73604;3.42895758056641;993,1;14,6;100.0;191.0
202211AC;43.73604;5929.26770351563;993,1;14,6;100.0;191.0
202211AC;43.73604;32.06071138916015;993,7;20,5;100.0;182.0
202211AC;43.73604;2004.3457439209;993,7;20,5;100.0;182.0
202211AC;43.73604;0.528358068847656;993,7;20,5;100.0;182.0
202211AC;43.73604;3.42895758056641;993,7;20,5;100.0;182.0
202211AC;43.73604;5929.26770351563;993,7;20,5;100.0;182.0
202211AC;43.73604;32.06071138916015;994,5;23,6;100.0;236.0
202211AC;43.73604;2004.3457439209;994,5;23,6;100.0;236.0
202211AC;43.73604;0.528358068847656;994,5;23,6;100.0;236.0
202211AC;43.73604;3.42895758056641;994,5;23,6;100.0;236.0
202211AC;43.73604;5929.26770351563;994,5;23,6;100.0;236.0
202211AC;43.73604;32.06071138916015;995;27,4;76.0;233.0
202211AC;43.73604;2004.3457439209;995;27,4;76.0;233.0
202211AC;43.73604;0.528358068847656;995;27,4;76.0;233.0
202211AC;43.73604;3.42895758056641;995;27,4;76.0;233.0
202211AC;43.73604;5929.26770351563;995;27,4;76.0;233.0
202211AC;43.73604;32.06071138916015;994,3;30,2;49.0;201.0
202211AC;43.73604;2004.3457439209;994,3;30,2;49.0;201.0
202211AC;43.73604;0.528358068847656;994,3;30,2;49.0;201.0
202211AC;43.73604;3.42895758056641;994,3;30,2;49.0;201.0
202211AC;43.73604;5929.26770351563;994,3;30,2;49.0;201.0
202211AC;43.73604;32.06071138916015;993,2;31,4;33.0;176.0
202211AC;43.73604;2004.3457439209;993,2;31,4;33.0;176.0
202211AC;43.73604;0.528358068847656;993,2;31,4;33.0;176.0
202211AC;43.73604;3.42895758056641;993,2;31,4;33.0;176.0
202211AC;43.73604;5929.26770351563;993,2;31,4;33.0;176.0
202211AC;43.73604;32.06071138916015;991,9;32;33.0;205.0
202211AC;43.73604;2004.3457439209;991,9;32;33.0;205.0
202211AC;43.73604;0.528358068847656;991,9;32;33.0;205.0
202211AC;43.73604;3.42895758056641;991,9;32;33.0;205.0
202211AC;43.73604;5929.26770351563;991,9;32;33.0;205.0
202211AC;43.73604;32.06071138916015;990,5;32,9;31.0;226.0
202211AC;43.73604;2004.3457439209;990,5;32,9;31.0;226.0
202211AC;43.73604;0.528358068847656;990,5;32,9;31.0;226.0
202211AC;43.73604;3.42895758056641;990,5;32,9;31.0;226.0
202211AC;43.73604;5929.26770351563;990,5;32,9;31.0;226.0
202211AC;43.73604;32.06071138916015;989,2;33,5;28.0;296.0
202211AC;43.73604;2004.3457439209;989,2;33,5;28.0;296.0
202211AC;43.73604;0.528358068847656;989,2;33,5;28.0;296.0
202211AC;43.73604;3.42895758056641;989,2;33,5;28.0;296.0
202211AC;43.73604;5929.26770351563;989,2;33,5;28.0;296.0
202211AC;43.73604;32.06071138916015;988,3;33,7;30.0;288.0
202211AC;43.73604;2004.3457439209;988,3;33,7;30.0;288.0
202211AC;43.73604;0.528358068847656;988,3;33,7;30.0;288.0
202211AC;43.73604;3.42895758056641;988,3;33,7;30.0;288.0
202211AC;43.73604;5929.26770351563;988,3;33,7;30.0;288.0
202211AC;43.73604;32.06071138916015;987,8;33,8;28.0;246.0
202211AC;43.73604;2004.3457439209;987,8;33,8;28.0;246.0
202211AC;43.73604;0.528358068847656;987,8;33,8;28.0;246.0
202211AC;43.73604;3.42895758056641;987,8;33,8;28.0;246.0
202211AC;43.73604;5929.26770351563;987,8;33,8;28.0;246.0
202211AC;43.73604;32.06071138916015;987,6;33,9;31.0;202.0
202211AC;43.73604;2004.3457439209;987,6;33,9;31.0;202.0
202211AC;43.73604;0.528358068847656;987,6;33,9;31.0;202.0
202211AC;43.73604;3.42895758056641;987,6;33,9;31.0;202.0
202211AC;43.73604;5929.26770351563;987,6;33,9;31.0;202.0
202211AC;43.73604;32.06071138916015;987,8;32,6;65.0;154.0
202211AC;43.73604;2004.3457439209;987,8;32,6;65.0;154.0
202211AC;43.73604;0.528358068847656;987,8;32,6;65.0;154.0
202211AC;43.73604;3.42895758056641;987,8;32,6;65.0;154.0
202211AC;43.73604;5929.26770351563;987,8;32,6;65.0;154.0
202211AC;43.73604;32.06071138916015;988,5;24,2;78.0;152.0
202211AC;43.73604;2004.3457439209;988,5;24,2;78.0;152.0
202211AC;43.73604;0.528358068847656;988,5;24,2;78.0;152.0
202211AC;43.73604;3.42895758056641;988,5;24,2;78.0;152.0
202211AC;43.73604;5929.26770351563;988,5;24,2;78.0;152.0
202211AC;43.73604;32.06071138916015;989,8;20,7;88.0;152.0
202211AC;43.73604;2004.3457439209;989,8;20,7;88.0;152.0
202211AC;43.73604;0.528358068847656;989,8;20,7;88.0;152.0
202211AC;43.73604;3.42895758056641;989,8;20,7;88.0;152.0
202211AC;43.73604;5929.26770351563;989,8;20,7;88.0;152.0
202211AC;43.73604;32.06071138916015;990,9;19;97.0;158.0
202211AC;43.73604;2004.3457439209;990,9;19;97.0;158.0
202211AC;43.73604;0.528358068847656;990,9;19;97.0;158.0
202211AC;43.73604;3.42895758056641;990,9;19;97.0;158.0
202211AC;43.73604;5929.26770351563;990,9;19;97.0;158.0
202211AC;43.73604;32.06071138916015;991,6;18,1;100.0;196.0
202211AC;43.73604;2004.3457439209;991,6;18,1;100.0;196.0
202211AC;43.73604;0.528358068847656;991,6;18,1;100.0;196.0
202211AC;43.73604;3.42895758056641;991,6;18,1;100.0;196.0
202211AC;43.73604;5929.26770351563;991,6;18,1;100.0;196.0
202211AC;43.73604;32.06071138916015;992,2;17,4;100.0;174.0
202211AC;43.73604;2004.3457439209;992,2;17,4;100.0;174.0
202211AC;43.73604;0.528358068847656;992,2;17,4;100.0;174.0
202211AC;43.73604;3.42895758056641;992,2;17,4;100.0;174.0
202211AC;43.73604;5929.26770351563;992,2;17,4;100.0;174.0
202211AC;43.73604;32.06071138916015;992,1;17;100.0;265.0
202211AC;43.73604;2004.3457439209;992,1;17;100.0;265.0
202211AC;43.73604;0.528358068847656;992,1;17;100.0;265.0
202211AC;43.73604;3.42895758056641;992,1;17;100.0;265.0
202211AC;43.73604;5929.26770351563;992,1;17;100.0;265.0
202211AC;43.73604;32.06071138916015;991,7;16,8;100.0;189.0
202211AC;43.73604;2004.3457439209;991,7;16,8;100.0;189.0
202211AC;43.73604;0.528358068847656;991,7;16,8;100.0;189.0
202211AC;43.73604;3.42895758056641;991,7;16,8;100.0;189.0
202211AC;43.73604;5929.26770351563;991,7;16,8;100.0;189.0
202211AC;43.73604;32.06071138916015;991,4;16,2;100.0;186.0
202211AC;43.73604;2004.3457439209;991,4;16,2;100.0;186.0
202211AC;43.73604;0.528358068847656;991,4;16,2;100.0;186.0
202211AC;43.73604;3.42895758056641;991,4;16,2;100.0;186.0
202211AC;43.73604;5929.26770351563;991,4;16,2;100.0;186.0
202211AC;43.73604;32.06071138916015;991,2;16,1;100.0;173.0
202211AC;43.73604;2004.3457439209;991,2;16,1;100.0;173.0
202211AC;43.73604;0.528358068847656;991,2;16,1;100.0;173.0
202211AC;43.73604;3.42895758056641;991,2;16,1;100.0;173.0
202211AC;43.73604;5929.26770351563;991,2;16,1;100.0;173.0
202211AC;43.73604;32.06071138916015;991,2;15,8;100.0;182.0
202211AC;43.73604;2004.3457439209;991,2;15,8;100.0;182.0
202211AC;43.73604;0.528358068847656;991,2;15,8;100.0;182.0
202211AC;43.73604;3.42895758056641;991,2;15,8;100.0;182.0
202211AC;43.73604;5929.26770351563;991,2;15,8;100.0;182.0
202211AC;43.73604;32.06071138916015;991,5;15,4;100.0;181.0
202211AC;43.73604;2004.3457439209;991,5;15,4;100.0;181.0
202211AC;43.73604;0.528358068847656;991,5;15,4;100.0;181.0
202211AC;43.73604;3.42895758056641;991,5;15,4;100.0;181.0
202211AC;43.73604;5929.26770351563;991,5;15,4;100.0;181.0
202211AC;43.73604;32.06071138916015;992,1;15,7;100.0;170.0
202211AC;43.73604;2004.3457439209;992,1;15,7;100.0;170.0
202211AC;43.73604;0.528358068847656;992,1;15,7;100.0;170.0
202211AC;43.73604;3.42895758056641;992,1;15,7;100.0;170.0
202211AC;43.73604;5929.26770351563;992,1;15,7;100.0;170.0
202211AC;43.73604;32.06071138916015;993;19,7;100.0;204.0
202211AC;43.73604;2004.3457439209;993;19,7;100.0;204.0
202211AC;43.73604;0.528358068847656;993;19,7;100.0;204.0
202211AC;43.73604;3.42895758056641;993;19,7;100.0;204.0
202211AC;43.73604;5929.26770351563;993;19,7;100.0;204.0
202211AC;43.73604;32.06071138916015;993,6;23,9;100.0;292.0
202211AC;43.73604;2004.3457439209;993,6;23,9;100.0;292.0
202211AC;43.73604;0.528358068847656;993,6;23,9;100.0;292.0
202211AC;43.73604;3.42895758056641;993,6;23,9;100.0;292.0
202211AC;43.73604;5929.26770351563;993,6;23,9;100.0;292.0
202211AC;43.73604;32.06071138916015;994,2;28;77.0;271.0
202211AC;43.73604;2004.3457439209;994,2;28;77.0;271.0
202211AC;43.73604;0.528358068847656;994,2;28;77.0;271.0
202211AC;43.73604;3.42895758056641;994,2;28;77.0;271.0
202211AC;43.73604;5929.26770351563;994,2;28;77.0;271.0
202211AC;43.73604;32.06071138916015;993,7;31,9;60.0;214.0
202211AC;43.73604;2004.3457439209;993,7;31,9;60.0;214.0
202211AC;43.73604;0.528358068847656;993,7;31,9;60.0;214.0
202211AC;43.73604;3.42895758056641;993,7;31,9;60.0;214.0
202211AC;43.73604;5929.26770351563;993,7;31,9;60.0;214.0
202211AC;43.73604;32.06071138916015;993,1;32,6;37.0;185.0
202211AC;43.73604;2004.3457439209;993,1;32,6;37.0;185.0
202211AC;43.73604;0.528358068847656;993,1;32,6;37.0;185.0
202211AC;43.73604;3.42895758056641;993,1;32,6;37.0;185.0
202211AC;43.73604;5929.26770351563;993,1;32,6;37.0;185.0
202211AC;43.73604;32.06071138916015;992;33,5;34.0;261.0
202211AC;43.73604;2004.3457439209;992;33,5;34.0;261.0
202211AC;43.73604;0.528358068847656;992;33,5;34.0;261.0
202211AC;43.73604;3.42895758056641;992;33,5;34.0;261.0
202211AC;43.73604;5929.26770351563;992;33,5;34.0;261.0
202211AC;43.73604;32.06071138916015;990,7;34,8;32.0;296.0
202211AC;43.73604;2004.3457439209;990,7;34,8;32.0;296.0
202211AC;43.73604;0.528358068847656;990,7;34,8;32.0;296.0
202211AC;43.73604;3.42895758056641;990,7;34,8;32.0;296.0
202211AC;43.73604;5929.26770351563;990,7;34,8;32.0;296.0
202211AC;43.73604;32.06071138916015;989,4;35;32.0;328.0
202211AC;43.73604;2004.3457439209;989,4;35;32.0;328.0
202211AC;43.73604;0.528358068847656;989,4;35;32.0;328.0
202211AC;43.73604;3.42895758056641;989,4;35;32.0;328.0
202211AC;43.73604;5929.26770351563;989,4;35;32.0;328.0
202211AC;43.73604;32.06071138916015;988,5;35,5;33.0;274.0
202211AC;43.73604;2004.3457439209;988,5;35,5;33.0;274.0
202211AC;43.73604;0.528358068847656;988,5;35,5;33.0;274.0
202211AC;43.73604;3.42895758056641;988,5;35,5;33.0;274.0
202211AC;43.73604;5929.26770351563;988,5;35,5;33.0;274.0
202211AC;43.73604;32.06071138916015;987,9;35,2;32.0;297.0
202211AC;43.73604;2004.3457439209;987,9;35,2;32.0;297.0
202211AC;43.73604;0.528358068847656;987,9;35,2;32.0;297.0
202211AC;43.73604;3.42895758056641;987,9;35,2;32.0;297.0
202211AC;43.73604;5929.26770351563;987,9;35,2;32.0;297.0
202211AC;43.73604;32.06071138916015;987,7;34,3;33.0;292.0
202211AC;43.73604;2004.3457439209;987,7;34,3;33.0;292.0
202211AC;43.73604;0.528358068847656;987,7;34,3;33.0;292.0
202211AC;43.73604;3.42895758056641;987,7;34,3;33.0;292.0
202211AC;43.73604;5929.26770351563;987,7;34,3;33.0;292.0
202211AC;43.73604;32.06071138916015;987,8;34;68.0;147.0
202211AC;43.73604;2004.3457439209;987,8;34;68.0;147.0
202211AC;43.73604;0.528358068847656;987,8;34;68.0;147.0
202211AC;43.73604;3.42895758056641;987,8;34;68.0;147.0
202211AC;43.73604;5929.26770351563;987,8;34;68.0;147.0
202211AC;43.73604;32.06071138916015;988,5;26,1;78.0;147.0
202211AC;43.73604;2004.3457439209;988,5;26,1;78.0;147.0
202211AC;43.73604;0.528358068847656;988,5;26,1;78.0;147.0
202211AC;43.73604;3.42895758056641;988,5;26,1;78.0;147.0
202211AC;43.73604;5929.26770351563;988,5;26,1;78.0;147.0
202211AC;43.73604;32.06071138916015;989,8;22,8;89.0;141.0
202211AC;43.73604;2004.3457439209;989,8;22,8;89.0;141.0
202211AC;43.73604;0.528358068847656;989,8;22,8;89.0;141.0
202211AC;43.73604;3.42895758056641;989,8;22,8;89.0;141.0
202211AC;43.73604;5929.26770351563;989,8;22,8;89.0;141.0
202211AC;43.73604;32.06071138916015;990,6;21,5;98.0;163.0
202211AC;43.73604;2004.3457439209;990,6;21,5;98.0;163.0
202211AC;43.73604;0.528358068847656;990,6;21,5;98.0;163.0
202211AC;43.73604;3.42895758056641;990,6;21,5;98.0;163.0
202211AC;43.73604;5929.26770351563;990,6;21,5;98.0;163.0
202211AC;43.73604;32.06071138916015;991,4;20,5;99.0;113.0
202211AC;43.73604;2004.3457439209;991,4;20,5;99.0;113.0
202211AC;43.73604;0.528358068847656;991,4;20,5;99.0;113.0
202211AC;43.73604;3.42895758056641;991,4;20,5;99.0;113.0
202211AC;43.73604;5929.26770351563;991,4;20,5;99.0;113.0
202211AC;43.73604;32.06071138916015;991,9;19,8;100.0;12.0
202211AC;43.73604;2004.3457439209;991,9;19,8;100.0;12.0
202211AC;43.73604;0.528358068847656;991,9;19,8;100.0;12.0
202211AC;43.73604;3.42895758056641;991,9;19,8;100.0;12.0
202211AC;43.73604;5929.26770351563;991,9;19,8;100.0;12.0
202211AC;43.73604;32.06071138916015;991,5;19,4;100.0;192.0
202211AC;43.73604;2004.3457439209;991,5;19,4;100.0;192.0
202211AC;43.73604;0.528358068847656;991,5;19,4;100.0;192.0
202211AC;43.73604;3.42895758056641;991,5;19,4;100.0;192.0
202211AC;43.73604;5929.26770351563;991,5;19,4;100.0;192.0
202211AC;43.73604;32.06071138916015;991,1;18,8;100.0;198.0
202211AC;43.73604;2004.3457439209;991,1;18,8;100.0;198.0
202211AC;43.73604;0.528358068847656;991,1;18,8;100.0;198.0
202211AC;43.73604;3.42895758056641;991,1;18,8;100.0;198.0
202211AC;43.73604;5929.26770351563;991,1;18,8;100.0;198.0
202211AC;43.73604;32.06071138916015;990,6;18,3;100.0;131.0
202211AC;43.73604;2004.3457439209;990,6;18,3;100.0;131.0
202211AC;43.73604;0.528358068847656;990,6;18,3;100.0;131.0
202211AC;43.73604;3.42895758056641;990,6;18,3;100.0;131.0
202211AC;43.73604;5929.26770351563;990,6;18,3;100.0;131.0
202211AC;43.73604;32.06071138916015;990,4;17,8;100.0;118.0
202211AC;43.73604;2004.3457439209;990,4;17,8;100.0;118.0
202211AC;43.73604;0.528358068847656;990,4;17,8;100.0;118.0
202211AC;43.73604;3.42895758056641;990,4;17,8;100.0;118.0
202211AC;43.73604;5929.26770351563;990,4;17,8;100.0;118.0
202211AC;43.73604;32.06071138916015;990,5;17,5;100.0;118.0
202211AC;43.73604;2004.3457439209;990,5;17,5;100.0;118.0
202211AC;43.73604;0.528358068847656;990,5;17,5;100.0;118.0
202211AC;43.73604;3.42895758056641;990,5;17,5;100.0;118.0
202211AC;43.73604;5929.26770351563;990,5;17,5;100.0;118.0
202211AC;43.73604;32.06071138916015;991,1;17,2;100.0;168.0
202211AC;43.73604;2004.3457439209;991,1;17,2;100.0;168.0
202211AC;43.73604;0.528358068847656;991,1;17,2;100.0;168.0
202211AC;43.73604;3.42895758056641;991,1;17,2;100.0;168.0
202211AC;43.73604;5929.26770351563;991,1;17,2;100.0;168.0
202211AC;43.73604;32.06071138916015;992;17,1;100.0;169.0
202211AC;43.73604;2004.3457439209;992;17,1;100.0;169.0
202211AC;43.73604;0.528358068847656;992;17,1;100.0;169.0
202211AC;43.73604;3.42895758056641;992;17,1;100.0;169.0
202211AC;43.73604;5929.26770351563;992;17,1;100.0;169.0
202211AC;43.73604;32.06071138916015;993;23,1;100.0;202.0
202211AC;43.73604;2004.3457439209;993;23,1;100.0;202.0
202211AC;43.73604;0.528358068847656;993;23,1;100.0;202.0
202211AC;43.73604;3.42895758056641;993;23,1;100.0;202.0
202211AC;43.73604;5929.26770351563;993;23,1;100.0;202.0
202211AC;43.73604;32.06071138916015;993,5;25,8;100.0;267.0
202211AC;43.73604;2004.3457439209;993,5;25,8;100.0;267.0
202211AC;43.73604;0.528358068847656;993,5;25,8;100.0;267.0
202211AC;43.73604;3.42895758056641;993,5;25,8;100.0;267.0
202211AC;43.73604;5929.26770351563;993,5;25,8;100.0;267.0
